ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target,marital_status,Nacionality,Application_mode,Course,Previous_qualification,Mother_qualification,Father_qualification
2869,10,10,0,0,Graduate,2,1,12,17,12,22,27
2870,3,3,0,1,Graduate,1,1,1,2,3,3,3
2871,10,7,0,1,Dropout,2,1,12,12,1,22,27
2873,5,10,0,1,Graduate,5,1,13,11,2,22,27
2874,12,12,0,0,Dropout,2,1,12,17,9,22,24
2876,5,5,0,1,Dropout,1,3,12,13,1,3,3
2878,5,8,0,1,Dropout,2,1,13,16,1,22,27
2879,6,8,0,0,Dropout,4,1,12,3,1,23,27
2880,10,8,0,0,Graduate,4,1,12,3,12,22,27
2882,10,10,0,0,Dropout,2,1,12,17,1,22,27
2883,10,10,0,0,Graduate,2,1,12,3,1,22,27
2884,7,7,0,1,Graduate,1,1,4,4,3,22,27
2885,6,8,0,0,Graduate,1,1,12,3,2,22,27
2886,10,10,0,0,Graduate,2,1,12,17,1,22,27
2887,10,10,0,1,Graduate,1,1,1,16,1,13,27
2888,10,8,0,1,Graduate,1,1,8,10,1,22,27
2889,10,7,0,1,Graduate,1,1,8,14,1,23,14
2890,1,1,0,0,Graduate,2,1,12,3,9,19,24
2891,4,10,0,0,Dropout,1,1,12,17,1,3,1
2892,5,8,0,1,Graduate,1,1,1,14,1,1,14
2893,1,1,0,0,Dropout,2,1,14,3,1,19,24
2894,10,10,0,1,Graduate,1,1,8,16,1,23,27
2895,10,10,0,0,Graduate,2,1,1,3,1,22,27
2897,3,3,0,1,Graduate,1,1,14,12,1,3,3
2898,4,9,0,1,Graduate,1,1,9,12,1,3,14
2899,4,4,0,1,Graduate,1,1,8,2,1,2,1
2901,5,5,0,0,Dropout,2,1,4,3,3,13,14
2902,10,10,0,1,Graduate,2,3,12,13,1,23,28
2903,4,4,0,1,Graduate,1,1,8,10,1,1,1
2904,10,8,0,0,Dropout,1,1,12,3,1,22,27
2905,3,4,0,1,Graduate,1,1,8,15,1,3,1
2906,8,6,0,0,Graduate,4,1,12,3,1,22,28
2907,5,10,0,1,Graduate,2,1,1,12,1,1,27
2908,12,12,0,1,Graduate,1,1,14,6,1,22,27
2909,4,10,0,1,Dropout,1,1,15,4,1,1,14
2910,4,4,0,1,Dropout,1,1,8,15,1,1,1
2911,5,5,0,1,Graduate,1,1,1,12,1,13,14
2912,13,13,0,1,Dropout,1,1,14,6,1,19,24
2913,1,9,0,1,Graduate,1,1,1,10,1,14,21
2914,10,10,0,1,Dropout,6,1,12,9,1,22,27
2916,10,10,0,0,Graduate,2,1,4,3,3,22,27
2917,8,8,0,1,Graduate,1,1,1,12,1,23,28
2918,10,10,0,0,Dropout,1,1,14,17,2,22,27
2919,10,10,0,1,Dropout,5,1,12,4,12,13,1
2920,5,8,0,1,Graduate,1,1,1,2,1,13,14
2922,5,5,0,1,Dropout,2,1,12,10,12,22,27
2923,1,1,0,1,Dropout,1,1,12,14,1,19,24
2924,7,7,0,1,Graduate,2,1,12,12,1,13,27
2925,10,8,0,1,Graduate,1,1,1,15,1,22,27
2926,5,7,0,0,Graduate,1,1,15,3,14,1,3
2927,10,8,0,1,Graduate,1,1,1,9,1,13,27
2928,10,4,0,1,Dropout,1,1,1,2,1,22,27
2930,12,12,0,0,Dropout,1,1,12,17,7,22,24
2931,1,5,0,1,Dropout,1,1,1,8,1,6,6
2932,7,7,0,0,Dropout,1,1,12,17,1,22,27
2933,10,10,0,1,Graduate,1,1,1,12,1,13,14
2934,1,1,0,0,Dropout,2,1,12,3,9,19,24
2935,12,12,0,1,Dropout,1,9,14,15,1,19,24
2936,7,7,0,1,Dropout,1,1,15,6,1,17,8
2937,1,1,0,1,Dropout,1,1,14,16,1,19,24
2939,7,6,0,0,Dropout,1,1,12,3,1,22,27
2940,10,10,0,0,Graduate,4,1,12,3,3,22,27
2942,3,5,0,1,Graduate,1,1,1,2,1,25,1
2943,10,2,0,1,Graduate,1,1,12,4,1,13,14
2944,3,4,0,1,Graduate,1,1,1,12,1,4,3
2945,10,6,0,1,Dropout,2,1,12,16,1,22,14
2946,3,8,0,1,Dropout,1,1,15,16,14,3,27
2947,4,11,0,1,Graduate,1,1,8,14,1,4,1
2948,6,6,0,1,Graduate,1,1,1,16,1,1,14
2949,5,3,0,1,Dropout,1,1,12,6,1,3,3
2950,6,6,0,1,Graduate,2,1,1,4,1,13,28
2951,5,9,0,1,Graduate,1,1,1,6,1,1,1
2953,10,10,0,1,Dropout,1,1,12,2,1,22,27
2954,10,10,0,1,Graduate,4,1,12,10,1,22,27
2955,10,10,0,1,Graduate,1,1,1,2,1,22,27
2956,10,6,0,1,Dropout,1,1,4,12,3,22,27
2957,10,10,0,0,Graduate,2,1,12,3,3,22,27
2958,4,8,0,1,Dropout,2,1,12,16,12,22,14
2959,3,3,0,1,Graduate,5,1,12,11,1,2,2
2960,10,2,0,1,Graduate,1,1,1,14,1,1,1
2961,10,10,0,1,Graduate,1,1,1,12,1,13,27
2962,4,5,0,1,Dropout,1,1,9,5,1,1,1
2963,5,10,0,0,Graduate,2,1,1,17,3,1,3
2964,10,10,0,1,Dropout,1,1,1,5,1,13,14
2965,8,4,0,1,Graduate,1,1,8,9,1,1,3
2966,4,4,0,1,Graduate,1,1,13,12,1,3,3
2968,12,12,0,0,Graduate,1,1,12,3,1,20,27
2969,5,3,0,1,Graduate,1,1,12,14,1,13,3
2970,5,6,0,1,Graduate,1,1,14,10,1,13,14
2971,10,6,0,0,Dropout,1,1,12,17,3,13,1
2973,10,10,0,1,Graduate,1,1,7,9,1,22,27
2974,15,16,0,1,Dropout,1,1,1,2,1,1,14
2975,2,2,0,0,Graduate,5,1,14,17,3,3,3
2976,10,10,0,1,Graduate,1,1,1,11,1,1,14
2977,4,3,0,1,Dropout,1,1,13,16,9,1,3
2978,6,8,0,1,Graduate,1,1,1,5,1,5,3
2979,2,2,0,1,Dropout,1,1,1,6,1,3,2
2980,6,8,0,1,Graduate,1,1,8,15,1,22,14
2981,10,10,0,1,Graduate,1,1,1,5,1,13,27
2982,6,6,0,1,Graduate,1,1,8,12,1,3,14
2983,5,6,0,1,Graduate,1,1,4,16,3,13,14
2984,3,10,0,1,Graduate,1,1,13,12,6,1,14
2985,10,10,0,1,Graduate,1,1,8,5,1,22,14
2987,1,1,0,0,Graduate,2,1,12,3,12,19,24
2988,4,4,0,1,Graduate,1,1,8,2,1,3,3
2990,10,10,0,1,Graduate,1,1,1,8,1,13,14
2991,4,4,0,1,Graduate,1,1,9,12,1,22,27
2992,4,3,0,1,Dropout,1,1,1,15,1,3,3
2993,6,7,0,0,Graduate,2,1,12,3,1,22,27
2994,10,9,0,1,Graduate,1,1,8,15,1,1,28
2995,6,6,0,1,Graduate,1,1,8,12,1,1,1
2996,1,6,0,1,Graduate,1,1,8,10,1,13,1
2998,5,9,0,1,Graduate,1,1,1,8,1,3,14
2999,12,12,0,0,Dropout,4,1,12,3,1,13,14
3001,3,11,0,1,Graduate,1,1,1,12,1,4,1
3002,6,4,0,1,Dropout,1,1,1,15,1,3,1
3003,10,5,0,1,Dropout,1,1,8,13,1,13,14
3004,10,10,0,1,Graduate,1,1,8,9,1,22,28
3005,8,8,0,1,Graduate,1,1,1,12,1,13,28
3006,5,6,0,1,Graduate,1,1,1,9,1,1,14
3008,3,10,0,1,Dropout,1,1,1,8,1,25,14
3009,4,7,0,1,Graduate,1,1,1,12,1,1,10
3010,3,4,0,1,Graduate,1,1,8,6,1,3,2
3011,7,7,0,1,Dropout,1,1,1,6,1,2,2
3012,10,10,0,1,Graduate,1,1,7,12,1,22,27
3013,4,4,0,1,Graduate,1,1,8,14,1,1,1
3014,8,8,0,1,Dropout,1,1,1,12,1,1,27
3015,6,7,0,1,Graduate,1,1,1,12,1,23,1
3016,5,9,0,1,Graduate,1,1,17,6,16,1,14
3017,2,6,0,1,Graduate,1,1,1,12,1,3,3
3018,10,10,0,1,Graduate,1,1,7,6,1,22,27
3019,2,3,0,1,Graduate,1,1,8,10,1,3,3
3020,6,4,0,1,Graduate,1,1,8,8,1,13,7
3021,3,4,0,1,Graduate,1,1,1,12,1,3,1
3022,5,11,0,1,Dropout,1,1,8,16,1,23,14
3023,10,10,0,1,Graduate,1,1,1,2,1,23,14
3024,10,8,0,1,Graduate,1,1,1,2,1,13,27
3025,5,10,0,1,Graduate,1,1,1,12,1,1,1
3027,5,4,0,1,Dropout,1,1,1,15,1,26,1
3028,10,7,0,0,Graduate,1,1,12,3,1,22,27
3029,10,10,0,1,Graduate,1,1,8,9,1,22,27
3030,10,10,0,1,Dropout,1,1,4,16,3,22,27
3031,6,3,0,1,Graduate,1,1,14,12,1,23,3
3032,6,6,0,1,Graduate,1,1,9,12,1,13,1
3033,3,10,0,1,Graduate,1,1,3,10,1,25,28
3034,3,3,0,1,Graduate,1,1,1,6,1,3,4
3035,5,5,0,1,Graduate,1,1,1,11,1,10,1
3036,3,3,0,1,Dropout,1,1,1,12,1,3,3
3037,10,11,0,1,Graduate,1,1,1,14,1,1,1
3038,10,10,0,1,Graduate,1,1,1,15,1,23,14
3039,10,10,0,1,Dropout,1,1,1,16,1,23,28
3040,10,10,0,1,Dropout,1,1,1,15,1,1,14
3042,8,8,0,1,Graduate,1,1,8,14,1,1,27
3043,4,4,0,1,Graduate,1,1,1,5,1,3,3
3044,10,8,0,1,Graduate,1,1,3,11,1,1,27
3045,4,10,0,1,Graduate,1,1,8,16,1,1,1
3047,1,12,0,1,Dropout,1,1,1,15,1,22,27
3048,4,4,0,1,Graduate,1,1,1,9,1,1,14
3049,6,8,0,1,Graduate,1,1,1,6,1,23,27
3050,10,7,0,1,Dropout,2,1,12,13,1,22,27
3052,10,10,0,1,Graduate,1,1,7,6,1,22,27
3053,1,12,0,1,Dropout,1,1,8,6,1,23,14
3054,10,7,0,1,Graduate,1,1,8,10,1,23,28
3055,10,7,0,1,Dropout,5,1,4,8,3,13,28
3056,10,7,0,1,Graduate,1,1,8,15,1,13,14
3057,1,1,0,0,Dropout,1,1,1,3,1,19,24
3058,9,8,0,1,Graduate,1,1,1,12,1,23,14
3059,10,10,0,1,Graduate,1,1,1,12,1,13,27
3061,10,10,0,1,Dropout,1,1,8,11,1,10,27
3062,5,5,0,1,Dropout,1,1,8,14,1,13,1
3063,26,35,0,1,Graduate,1,1,12,15,12,13,14
3064,8,8,0,1,Graduate,1,1,8,10,1,23,1
3065,10,8,0,1,Dropout,1,1,8,11,1,13,14
3066,5,11,0,1,Graduate,1,1,15,5,14,1,1
3068,10,9,0,1,Graduate,1,1,12,13,1,22,27
3069,11,10,1,1,Dropout,1,1,12,6,9,22,27
3071,5,5,1,0,Dropout,1,1,12,3,13,1,1
3072,5,6,1,1,Dropout,1,1,15,10,14,1,14
3074,10,10,1,1,Dropout,2,1,2,9,2,22,27
3076,5,5,1,1,Dropout,1,1,12,14,1,1,1
3078,5,10,1,1,Graduate,1,1,1,14,1,1,27
3079,5,9,1,1,Dropout,1,1,15,6,14,10,28
3080,6,6,1,0,Graduate,1,1,12,17,1,13,28
3081,4,6,1,1,Graduate,1,1,1,12,1,13,27
3082,8,6,0,1,Graduate,1,1,9,5,1,23,28
3083,3,10,0,1,Dropout,1,1,1,8,1,3,14
3084,10,4,0,1,Graduate,1,1,1,5,1,22,14
3086,10,10,0,0,Graduate,1,1,14,17,1,22,27
3087,5,5,0,1,Graduate,1,1,1,9,1,13,10
3088,10,10,0,1,Graduate,5,1,12,12,3,22,28
3089,10,8,0,0,Dropout,1,1,12,17,1,22,27
3090,10,10,0,1,Graduate,1,1,1,10,1,22,27
3092,7,11,0,0,Graduate,1,1,1,3,1,23,14
3093,12,4,0,1,Graduate,1,1,14,12,1,17,28
3094,8,8,0,1,Dropout,1,1,8,11,1,13,14
3095,10,10,0,1,Graduate,1,1,1,10,1,13,28
3096,10,10,0,0,Graduate,1,1,12,3,1,23,28
3097,10,10,0,1,Dropout,1,1,8,15,1,23,14
3099,5,8,0,0,Dropout,1,1,8,3,1,13,27
3100,4,11,0,1,Graduate,1,1,1,12,1,23,14
3101,5,6,0,1,Graduate,1,1,8,9,1,1,1
3102,10,10,0,1,Dropout,1,1,12,14,1,22,27
3103,10,10,1,1,Dropout,1,14,1,2,1,22,27
3104,5,8,0,1,Graduate,1,1,8,10,1,13,14
3105,2,5,0,1,Dropout,2,1,12,6,1,13,14
3106,5,6,0,1,Graduate,1,1,1,12,1,1,28
3107,10,11,0,1,Graduate,1,1,1,12,1,1,14
3109,4,10,0,1,Graduate,1,1,1,9,1,1,28
3110,2,5,0,1,Dropout,1,1,13,2,1,1,1
3111,5,5,0,1,Graduate,1,1,8,12,1,4,4
3112,5,5,0,1,Dropout,1,1,8,11,1,1,1
3114,10,8,0,1,Graduate,1,1,1,15,1,1,14
3115,6,9,0,1,Graduate,1,1,1,10,1,13,28
3116,8,10,0,1,Dropout,1,1,1,12,1,22,27
3117,10,8,0,1,Graduate,1,1,1,15,1,13,14
3118,4,11,0,1,Graduate,1,1,8,11,1,13,14
3120,7,4,0,0,Dropout,2,1,1,17,2,22,27
3121,8,10,0,1,Graduate,1,1,1,13,1,22,28
3123,10,10,0,1,Graduate,1,1,1,12,1,23,28
3124,8,8,0,1,Graduate,1,1,8,12,1,13,27
3125,1,1,0,1,Graduate,1,1,14,10,1,19,24
3127,10,6,0,1,Graduate,1,1,9,9,1,13,14
3128,5,10,0,1,Graduate,1,1,1,9,1,1,27
3129,5,10,0,1,Graduate,1,1,1,15,1,1,28
3130,4,5,0,1,Graduate,1,1,8,10,1,3,1
3131,10,9,0,1,Graduate,1,1,1,12,1,23,28
3132,3,5,0,1,Graduate,1,1,1,8,1,3,1
3135,5,4,0,1,Graduate,1,1,1,2,1,1,30
3136,10,8,0,1,Graduate,1,1,1,6,1,23,27
3137,5,8,0,1,Graduate,1,1,12,6,3,2,3
3138,5,4,0,1,Graduate,1,1,1,15,1,13,14
3140,10,11,0,1,Graduate,1,1,12,6,1,13,1
3141,5,6,0,1,Graduate,1,1,8,9,1,1,14
3142,3,10,0,1,Dropout,1,1,1,9,1,23,28
3143,10,10,0,1,Graduate,1,1,8,12,1,22,27
3144,10,9,0,1,Graduate,1,1,1,10,1,22,28
3145,10,8,0,0,Graduate,2,1,14,17,1,22,27
3146,6,6,0,1,Graduate,1,1,1,10,1,3,1
3149,5,11,0,1,Graduate,4,1,12,14,1,22,27
3151,5,5,0,1,Dropout,1,1,1,2,1,3,1
3152,15,26,0,1,Graduate,1,1,8,15,1,2,1
3153,3,3,0,1,Graduate,1,1,1,2,1,3,3
3156,5,8,0,1,Graduate,1,1,14,4,1,1,28
3157,6,6,0,1,Dropout,1,1,1,9,1,13,14
3160,10,10,1,1,Graduate,1,1,1,2,1,23,14
3161,10,10,0,1,Graduate,1,14,1,11,1,1,1
3162,10,10,0,1,Graduate,1,1,1,12,1,13,28
3163,6,8,0,1,Graduate,1,1,1,10,1,1,28
3164,10,10,0,1,Graduate,1,1,1,6,1,13,27
3165,3,8,0,1,Graduate,1,1,1,6,1,1,1
3166,3,4,0,1,Dropout,1,1,8,16,1,3,1
3167,10,9,0,0,Dropout,1,1,12,17,1,13,28
3168,5,3,0,1,Dropout,1,1,1,11,1,1,1
3169,9,8,1,1,Graduate,1,1,1,12,1,1,27
3170,5,9,1,1,Graduate,1,1,8,9,1,1,27
3171,10,3,0,1,Dropout,1,1,9,16,1,1,3
3172,6,8,0,1,Dropout,1,1,8,11,1,10,28
3173,10,7,0,1,Graduate,1,1,12,13,1,23,14
3175,10,6,1,1,Dropout,2,1,12,1,1,23,1
3176,10,6,0,1,Graduate,1,1,1,12,1,13,14
3177,10,10,1,1,Dropout,1,1,1,14,1,23,28
3178,4,11,1,1,Graduate,1,1,1,12,1,3,14
3180,4,4,1,1,Graduate,1,1,8,5,1,3,3
3181,10,3,1,1,Dropout,1,1,12,8,12,13,3
3182,1,1,1,0,Graduate,1,3,14,3,1,19,24
3184,6,10,1,1,Graduate,1,1,1,6,1,1,28
3185,10,8,1,1,Dropout,1,1,8,7,1,13,1
3186,12,12,1,1,Dropout,1,1,12,8,8,10,26
3187,5,6,1,1,Dropout,1,1,1,12,1,13,14
3188,5,5,1,1,Dropout,1,1,8,9,1,13,28
3189,4,6,1,1,Dropout,1,1,1,2,1,22,27
3190,10,6,1,1,Dropout,1,1,12,4,1,13,14
3191,10,10,1,1,Dropout,1,1,1,14,1,13,27
3193,4,2,1,1,Dropout,1,1,13,5,1,3,2
3195,3,6,1,1,Dropout,1,1,8,15,1,1,1
3197,2,7,1,1,Graduate,1,1,1,9,1,1,14
3198,4,4,1,1,Dropout,1,1,4,11,3,13,14
3199,10,10,1,1,Graduate,1,1,1,12,1,1,1
3200,9,9,1,1,Dropout,2,1,12,10,16,13,28
3201,5,2,1,1,Graduate,1,1,1,15,1,1,3
3203,3,4,1,1,Dropout,1,1,8,15,1,3,3
3204,5,5,1,1,Dropout,1,1,8,15,1,23,1
3205,8,10,1,0,Dropout,1,1,12,17,1,22,27
3206,2,6,1,1,Graduate,1,1,1,9,1,5,1
3207,4,4,1,1,Dropout,1,1,1,15,1,2,3
3208,5,7,1,1,Dropout,1,1,1,10,1,1,28
3209,6,6,1,1,Graduate,1,1,9,5,1,23,14
3210,7,3,1,1,Graduate,1,1,4,4,3,3,3
3212,5,6,1,1,Graduate,1,1,1,11,1,3,2
3213,3,7,1,1,Dropout,1,1,15,4,14,3,14
3214,3,3,1,1,Graduate,1,1,1,5,1,3,3
3215,3,3,1,1,Graduate,1,1,1,11,1,3,1
3216,3,3,1,1,Dropout,1,1,8,11,1,3,3
3217,12,12,1,1,Graduate,1,1,1,7,1,22,27
3219,10,9,0,0,Dropout,1,1,12,17,1,1,27
3220,9,9,0,1,Dropout,1,1,8,14,1,22,27
3221,10,10,0,1,Dropout,1,1,12,13,1,22,28
3222,10,8,0,1,Graduate,1,1,1,14,1,13,28
3223,10,4,0,0,Dropout,1,1,8,17,1,23,3
3224,8,10,0,1,Dropout,1,1,12,9,9,13,27
3225,10,11,0,1,Graduate,2,1,14,12,1,22,27
3226,10,10,0,1,Graduate,1,1,1,6,1,13,28
3228,10,9,0,1,Graduate,1,1,1,12,1,23,28
3229,6,6,0,1,Graduate,1,1,1,12,1,23,28
3230,10,5,0,1,Graduate,1,1,12,12,1,23,1
3232,4,10,0,1,Graduate,1,1,1,15,1,13,28
3233,10,10,0,1,Dropout,1,1,8,6,1,22,28
3234,5,4,0,1,Graduate,1,1,1,12,1,1,1
3235,10,8,0,1,Graduate,1,1,1,12,1,22,27
3236,5,10,0,1,Graduate,1,1,8,6,1,1,14
3238,5,5,0,1,Graduate,1,1,8,12,1,1,1
3239,5,10,0,1,Graduate,1,1,1,10,1,3,1
3241,10,10,0,1,Graduate,2,1,14,10,9,22,27
3242,10,10,0,0,Dropout,1,1,12,3,12,22,27
3243,8,8,0,1,Graduate,1,1,1,12,1,22,14
3244,6,8,0,1,Dropout,1,1,8,16,1,23,28
3245,5,9,0,1,Dropout,1,1,14,15,1,1,1
3246,3,3,0,1,Graduate,1,1,8,15,1,2,3
3247,5,8,0,1,Graduate,1,1,8,6,1,1,28
3248,6,6,0,1,Graduate,1,1,8,9,1,22,28
3249,6,6,0,1,Graduate,1,1,1,5,1,23,27
3250,10,10,0,1,Dropout,1,1,4,13,2,22,27
3251,7,8,0,1,Graduate,1,1,8,9,1,23,27
3252,5,12,0,1,Dropout,1,1,14,8,6,1,20
3253,10,3,0,1,Dropout,1,1,15,8,14,1,3
3254,5,3,0,1,Graduate,1,14,6,6,1,3,3
3255,5,6,0,1,Graduate,1,1,8,14,1,1,12
3256,10,8,0,1,Graduate,1,1,1,12,1,23,28
3257,10,5,0,1,Graduate,2,1,12,4,12,22,14
3258,10,4,0,1,Graduate,1,1,15,9,14,13,1
3259,10,10,0,1,Graduate,1,1,8,12,1,22,27
3260,5,11,0,1,Graduate,1,1,1,6,1,2,1
3261,4,9,0,1,Graduate,1,1,1,9,1,1,28
3262,10,5,0,0,Dropout,1,1,12,3,1,10,5
3263,10,10,0,1,Graduate,1,1,1,6,1,22,1
3264,8,8,0,1,Dropout,1,1,1,16,1,13,14
3265,22,40,0,1,Graduate,1,1,8,10,1,1,28
3266,4,2,0,1,Graduate,1,1,8,14,1,3,1
3268,10,9,0,1,Dropout,2,1,12,12,1,22,28
3269,1,1,0,1,Dropout,1,1,14,15,1,19,24
3270,10,10,0,1,Dropout,2,1,1,11,1,22,27
3271,10,10,0,0,Graduate,2,1,12,3,1,23,28
3272,10,10,0,1,Graduate,4,1,13,9,1,22,27
3274,10,10,0,1,Dropout,1,1,12,4,12,22,27
3275,10,10,0,1,Graduate,5,1,4,9,15,22,27
3276,10,10,0,1,Dropout,1,1,16,1,1,13,14
3277,10,10,0,1,Graduate,1,1,1,9,1,23,28
3278,4,4,0,1,Dropout,1,8,14,9,1,3,27
3279,10,9,0,0,Graduate,4,1,12,3,1,22,27
3280,8,8,0,1,Graduate,1,14,8,13,1,1,1
3281,12,12,0,0,Dropout,2,1,4,3,3,20,25
3283,10,10,0,1,Graduate,1,1,1,11,1,23,26
3285,6,6,1,0,Graduate,4,1,14,17,1,22,27
3286,10,10,1,1,Dropout,1,1,4,13,17,23,14
3287,1,2,1,1,Dropout,1,1,8,14,1,23,14
3288,5,7,1,0,Graduate,1,1,12,17,1,1,27
3289,10,8,1,1,Graduate,1,1,12,4,12,22,27
3290,6,6,1,1,Dropout,1,1,1,10,1,1,1
3291,10,8,1,1,Dropout,1,1,12,4,1,22,27
3292,1,1,0,1,Dropout,1,1,1,10,1,22,27
3295,6,11,0,0,Graduate,1,1,8,3,1,13,1
3297,4,8,0,1,Dropout,1,1,12,12,1,13,14
3298,10,8,0,1,Graduate,1,1,8,10,1,1,28
3299,8,8,0,1,Dropout,1,1,1,12,1,23,14
3300,6,2,0,1,Dropout,1,1,1,2,1,13,14
3301,10,8,0,1,Graduate,1,1,8,12,1,13,1
3302,10,9,0,1,Graduate,1,1,8,12,1,22,27
3303,10,10,0,1,Graduate,1,1,1,6,1,23,27
3304,10,8,0,0,Graduate,1,1,15,3,14,1,27
3305,4,6,0,1,Graduate,1,1,1,15,1,1,1
3306,10,4,0,1,Graduate,2,1,14,11,3,23,27
3307,6,4,0,0,Graduate,1,1,4,3,3,13,27
3308,2,5,0,1,Graduate,1,1,1,12,1,13,14
3309,10,8,0,1,Dropout,2,1,12,12,1,13,14
3310,10,8,0,0,Graduate,2,1,12,3,1,13,14
3311,4,8,0,1,Dropout,1,1,1,6,1,25,30
3314,2,2,1,0,Dropout,1,1,14,17,1,3,14
3315,10,10,1,0,Graduate,2,1,1,17,1,22,14
3316,2,2,1,1,Dropout,1,1,4,7,3,13,14
3317,5,10,1,1,Graduate,1,1,1,2,1,1,1
3318,10,10,1,0,Dropout,1,1,14,17,1,22,27
3319,4,2,1,1,Graduate,1,1,7,5,1,1,1
3320,6,10,1,1,Graduate,1,1,1,15,1,1,27
3321,8,8,1,1,Dropout,1,1,1,9,1,23,27
3322,1,5,1,1,Dropout,1,1,8,9,1,13,1
3323,4,4,1,1,Dropout,1,1,8,7,1,3,1
3324,6,3,1,1,Dropout,1,1,12,2,1,10,3
3326,10,10,1,0,Graduate,2,1,14,17,1,22,27
3327,5,2,1,1,Dropout,1,1,12,8,14,1,3
3330,10,10,1,1,Graduate,1,1,1,10,1,1,14
3331,10,10,1,1,Dropout,1,1,14,11,1,10,14
3332,10,10,1,1,Dropout,1,1,8,7,1,1,1
3333,1,1,1,1,Dropout,1,1,12,14,12,19,24
3334,10,10,1,1,Graduate,1,1,1,15,1,23,28
3336,5,5,1,1,Dropout,1,1,15,4,14,13,14
3337,13,13,1,1,Dropout,1,1,14,14,1,19,24
3338,12,8,1,1,Dropout,1,1,12,6,1,22,26
3340,6,11,1,1,Dropout,1,1,1,15,1,19,1
3342,5,5,1,1,Graduate,1,1,1,5,1,3,14
3344,6,7,1,1,Dropout,1,1,12,6,1,25,1
3345,10,9,1,1,Dropout,1,1,1,11,1,22,28
3346,10,9,1,1,Dropout,1,1,12,12,1,22,27
3347,10,10,1,1,Dropout,1,1,12,9,9,22,27
3348,10,5,1,1,Graduate,1,1,12,4,1,23,27
3349,4,11,1,1,Dropout,1,1,16,14,12,2,1
3351,5,8,1,1,Dropout,2,1,15,4,14,22,27
3352,5,4,1,1,Dropout,1,1,12,7,1,1,10
3353,6,8,1,1,Graduate,1,1,1,15,1,23,1
3354,10,10,1,1,Graduate,1,1,1,12,1,23,27
3355,5,2,1,1,Dropout,2,1,12,4,12,23,14
3357,2,3,1,1,Dropout,1,1,14,4,1,3,3
3358,4,4,0,1,Dropout,4,1,12,12,1,1,14
3360,5,8,0,1,Dropout,1,1,8,14,1,1,1
3361,10,10,0,1,Graduate,1,1,1,15,1,13,1
3362,10,8,0,1,Graduate,1,1,1,9,1,1,1
3363,3,6,0,1,Dropout,1,1,4,9,2,3,27
3364,1,1,0,1,Dropout,1,1,8,16,1,19,24
3365,6,6,0,1,Dropout,1,1,1,10,1,19,27
3367,10,4,0,1,Graduate,1,1,1,12,1,13,28
3369,10,11,0,1,Dropout,1,1,8,11,1,1,1
3370,10,10,0,1,Dropout,1,1,4,9,3,22,27
3371,6,5,0,1,Graduate,1,1,1,12,1,22,1
3372,10,10,0,1,Graduate,1,1,8,11,1,1,14
3373,10,8,0,1,Graduate,1,1,8,9,1,22,27
3374,10,8,0,1,Graduate,1,1,1,10,1,13,28
3375,7,7,0,1,Graduate,1,1,15,4,14,23,28
3376,10,10,0,1,Graduate,1,1,8,6,1,13,27
3377,4,8,0,1,Graduate,1,1,1,16,1,23,28
3379,10,4,0,1,Graduate,1,1,1,12,1,13,14
3380,10,9,0,1,Dropout,1,1,12,12,1,13,14
3381,1,1,0,1,Dropout,1,1,10,9,2,19,24
3382,10,9,0,1,Graduate,1,1,8,10,1,22,28
3383,6,6,0,1,Dropout,4,1,4,9,3,13,1
3385,8,8,0,1,Graduate,1,1,1,10,1,13,28
3386,5,4,0,1,Graduate,1,1,1,12,1,3,1
3387,5,10,0,1,Graduate,1,1,8,6,1,23,28
3388,10,6,0,1,Graduate,1,1,1,2,1,1,1
3390,10,10,0,1,Graduate,1,1,8,16,1,23,28
3391,5,10,0,1,Graduate,1,1,13,12,1,13,14
3392,10,10,0,1,Graduate,1,1,1,5,1,1,1
3393,10,10,0,1,Graduate,1,1,1,9,1,22,28
3395,5,10,0,1,Graduate,1,1,17,6,16,13,27
3397,10,8,0,1,Graduate,1,1,1,12,1,22,27
3398,5,5,0,1,Graduate,2,1,1,12,1,1,14
3399,6,6,0,1,Graduate,1,1,8,5,1,23,14
3400,10,10,0,1,Graduate,1,1,1,10,1,23,28
3402,10,6,0,1,Graduate,1,1,1,15,1,13,28
3403,10,8,0,1,Graduate,1,1,8,12,1,13,14
3405,4,4,0,1,Graduate,1,1,8,2,1,3,3
3407,10,4,0,1,Graduate,1,1,1,12,1,1,14
3408,5,6,0,1,Dropout,1,1,1,12,1,1,1
3409,4,6,0,1,Graduate,1,1,1,15,1,13,28
3411,10,6,0,1,Graduate,1,1,8,12,1,23,27
3413,5,8,0,1,Dropout,1,1,1,12,1,1,14
3414,8,9,0,1,Graduate,1,1,8,12,1,1,14
3417,4,4,0,1,Dropout,1,1,1,11,1,23,14
3418,10,10,0,1,Graduate,1,1,1,16,1,23,27
3419,5,10,0,1,Graduate,1,1,8,10,1,13,28
3420,10,5,0,1,Graduate,1,1,1,12,1,1,1
3421,10,7,0,1,Dropout,1,1,15,6,14,22,28
3422,6,9,0,1,Dropout,1,1,8,10,1,1,28
3423,2,11,0,0,Dropout,2,1,12,17,3,3,1
3424,5,2,0,1,Dropout,1,1,1,6,1,7,14
3425,10,10,0,1,Dropout,2,1,14,9,1,22,27
